,student_id,internship_id,record_id,tag,FS,PE,RC,order_1,order_2,ped_ambu,specialty,step_5,step_2,ecn_item,skill,step_PEC_TTT,step_diag,step_autre
21,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee2bdb1-b887-6fc2-972e-356c181618b4,SN1-1,FS01,PE01,,Urgences avant SN1,Pôle femme avant SN2,non,Endocrinologie,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
22,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee2bdc7-9cf8-65ca-939f-ff2870a82b7f,SN1-1,FS02,PE01,ENTORSE,Urgences avant SN1,Pôle femme avant SN2,non,Orthopédie,PEC-ttt,PEC-ttt,Item 120,C4,1,0,0
23,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee2bdd9-8065-6d06-9eab-673624cd8159,SN1-1,FS07,PE10,DÉPRESSION,Urgences avant SN1,Pôle femme avant SN2,non,Psychiatrie,PEC-ttt,PEC-ttt,Item 66,C2,1,0,0
24,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee2bde9-6187-6ce4-b74b-8ba1501b438d,SN1-1,FS10,PE05,PROCÉDURE ADMINISTRATIVE,Urgences avant SN1,Pôle femme avant SN2,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 59,C1,0,0,1
25,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee2bdfb-4ac3-6e7e-9e44-23066b672704,SN1-1,FS09,PE01,,Urgences avant SN1,Pôle femme avant SN2,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
26,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee2be0d-7903-6c82-aef9-b51c2c4578c8,SN1-1,FS06,PE04,,Urgences avant SN1,Pôle femme avant SN2,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
27,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee2be1b-d7f4-613e-b272-f1f484b32edb,SN1-1,FS10,PE05,,Urgences avant SN1,Pôle femme avant SN2,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C2,0,0,1
28,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee5ddcb-fb31-68b8-84a5-0122af260151,SN1-1,FS03,PE08,GOUTTE,Urgences avant SN1,Pôle femme avant SN2,non,Rhumatologie,Diagnostic,Diagnostic,Item 200,C4,0,1,0
29,1ed8105d-c258-67b0-a62a-91b15023c51a,1eddd3e0-dfb0-6bcc-bf80-d9c6d6d9cb3d,1ee5e0d1-73f2-66d2-b8b3-ad812c7b3da2,SN1-1,FS05,PE01,POST-PARTUM (COMPLICATION),Urgences avant SN1,Pôle femme avant SN2,non,Psychiatrie,Diagnostic,Diagnostic,Item 69,C3,0,1,0
30,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee272e4-1c67-689e-a6ea-2fade218af6f,SN1-1,FS01,PE07,HTA,Urgences avant SN1,SN2 avant Pôle femme,non,Cardiologie,Diagnostic,Diagnostic,Item 224,C4,0,1,0
31,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee2a46c-ad2a-6444-bd18-a79807fb7ac1,SN1-1,FS02,PE02,CHEVEUX (CHUTE),Urgences avant SN1,SN2 avant Pôle femme,non,Dermatologie,PEC-ttt,PEC-ttt,,C2,1,0,0
32,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee2a4fd-3c14-6ee4-b6e1-171a72d51c79,SN1-1,FS01,PE02,DÉPISTAGE ET PRÉVENTION,Urgences avant SN1,SN2 avant Pôle femme,non,Rhumatologie,Diag+PEC,Diag+PEC,Item 128,C3,1,1,0
33,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee2a607-9276-60ac-98ce-076652102b4d,SN1-1,FS01,PE04,,Urgences avant SN1,SN2 avant Pôle femme,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
34,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee2bdcb-4844-6f52-a2e1-8d2a68e5736a,SN1-1,FS02,PE01,PLAINTE ABDOMINALE,Urgences avant SN1,SN2 avant Pôle femme,non,Gastroentérologie,PEC-ttt,PEC-ttt,Item 269,C2,1,0,0
35,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee2bdcd-8c22-604c-9249-59618ed48408,SN1-1,FS04,PE06,ECZÉMA,Urgences avant SN1,SN2 avant Pôle femme,non,Dermatologie,PEC-ttt,PEC-ttt,Item 187,C4,1,0,0
36,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee2bdd0-092c-6e32-b714-65aa9828b533,SN1-1,FS01,PE01,ANÉMIE FERRIPRIVE – CARENCE EN FER,Urgences avant SN1,SN2 avant Pôle femme,non,Gastroentérologie,PEC-ttt,PEC-ttt,Item 219,C3,1,0,0
37,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee2bdd4-3676-66be-9d22-69bca2cb9f4e,SN1-1,FS01,PE03,CONTRACEPTION,Urgences avant SN1,SN2 avant Pôle femme,non,Gynécologie,PEC-ttt,PEC-ttt,Item 36,C2,1,0,0
38,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee525cf-dc06-6682-8ccc-353d548f36b3,SN1-1,FS02,PE01,DIARRHÉE - NAUSÉE - VOMISSEMENT,Urgences avant SN1,SN2 avant Pôle femme,non,Gastroentérologie,PEC-ttt,PEC-ttt,Item 286,C3,1,0,0
39,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee5264e-a3be-69bc-ad7f-475e8b8ce520,SN1-1,FS01,PE02,TABAGISME,Urgences avant SN1,SN2 avant Pôle femme,non,Pneumologie,PEC-ttt,PEC-ttt,Item 75,C3,1,0,0
40,1ed8105d-c259-69f8-ab46-91b15023c51a,1eddd3c2-2b6c-60bc-8964-c526c514405c,1ee5b99f-2969-6c04-aec1-3b020780b57f,SN1-1,FS10,PE05,PROCÉDURE ADMINISTRATIVE,Urgences avant SN1,SN2 avant Pôle femme,non,Santé publique (Administratif/Social),Administratif-Social,Autre,Item 59,C2,0,0,1
41,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee03649-349f-6e68-b85f-f387919bbf4c,SN1-1,FS04,PE07,,Urgences avant SN1,SN2 avant Pôle femme,non,Pédiatrie,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
42,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee037d1-9f3e-6ea2-856e-b57bf799e96d,SN1-1,FS01,PE04,,Urgences avant SN1,SN2 avant Pôle femme,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
43,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee08e85-d475-6f98-8ee2-4981e535af5a,SN1-1,FS08,PE05,PROCÉDURE ADMINISTRATIVE,Urgences avant SN1,SN2 avant Pôle femme,non,Santé publique (Administratif/Social),Administratif-Social,Autre,Item 13,C6,0,0,1
44,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee0b7ac-1cd6-68ce-813f-c595e3008a38,SN1-1,FS02,PE08,,Urgences avant SN1,SN2 avant Pôle femme,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
45,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee0e828-f15d-6b40-afee-ed753d302910,SN1-1,FS01,PE02,DÉPRESSION,Urgences avant SN1,SN2 avant Pôle femme,non,Psychiatrie,PEC-ttt,PEC-ttt,Item 74,C2,1,0,0
46,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee1650d-dccc-6020-b80e-77876a67fdea,SN1-1,FS01,PE01,TABAGISME,Urgences avant SN1,SN2 avant Pôle femme,non,Pneumologie,PEC-ttt,PEC-ttt,Item 75,C3,1,0,0
47,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee18a40-9dfb-60a0-aa6d-e30350135fde,SN1-1,FS02,PE08,,Urgences avant SN1,SN2 avant Pôle femme,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
48,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee1be21-33a9-616a-9691-fdf1ab54d7e0,SN1-1,FS06,PE04,,Urgences avant SN1,SN2 avant Pôle femme,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
49,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee26311-5930-64e8-8e00-e109ecafa6ab,SN1-1,FS02,PE10,ÉPAULE (TÉNOSYNOVITE),Urgences avant SN1,SN2 avant Pôle femme,non,Rhumatologie,PEC-ttt,PEC-ttt,Item 361,C2,1,0,0
50,1ed8105d-c25a-6c68-8e15-91b15023c51a,1eddd3c8-51d6-6e5e-a192-1502672e2654,1ee51306-6fb3-6f60-8d07-97df2e2f5378,SN1-1,FS04,PE01,DÉPISTAGE ET PRÉVENTION,Urgences avant SN1,SN2 avant Pôle femme,non,Pédiatrie,Prévention-Education,Autre,Item 47,C3,0,0,1
51,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee0a073-6b4c-6dbe-bf99-6d236e1f8fbf,SN1-1,FS02,PE10,ANGOR -INSUFFISANCE CORONARIENNE,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Orthopédie,Diag+PEC,Diag+PEC,Item 230,C4,1,1,0
52,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee0bc0f-3d48-62bc-92cd-43e55f2643d8,SN1-1,FS02,PE07,VACCINATION,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Infectiologie,PEC-ttt,PEC-ttt,Item 146,C4,1,0,0
53,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee0eda6-2019-6aba-9732-cdb93ddc2e68,SN1-1,FS10,PE05,PROCÉDURE ADMINISTRATIVE,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Santé publique (Administratif/Social),Administratif-Social,Autre,Item 184,C2,0,0,1
54,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee26453-935e-6ac8-a574-1d853579c2d7,SN1-1,FS01,PE02,ASTHÉNIE - FATIGUE,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Endocrinologie,PEC-ttt,PEC-ttt,Item 327,C4,1,0,0
55,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee26455-bc2f-6e8c-9265-353b2bfbf1db,SN1-1,FS09,PE03,DYSLIPIDÉMIE,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Cardiologie,PEC-ttt,PEC-ttt,Item 223,C4,1,0,0
56,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee26459-1dcd-6d08-a63a-5972397cccbf,SN1-1,FS08,PE05,DÉPISTAGE ET PRÉVENTION,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Cardiologie,Administratif-Social,Autre,Item 256,C3,0,0,1
57,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee2b282-a02a-63ba-8d56-e3d7486b8c97,SN1-1,FS01,PE04,CANCER,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
58,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee2bf85-153f-6bfa-ac64-6502ca7164d4,SN1-1,FS10,PE08,,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
59,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee5d594-cdc4-6996-9db3-3f6176eab1ea,SN1-1,FS02,PE08,,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
60,1ed8105d-c25c-6144-ae3c-91b15023c51a,1eddd3c0-a2de-6f3e-8397-5be4a2b15626,1ee5fd04-ab3b-6536-9d27-5b95186e8627,SN1-1,FS01,PE08,,Urgences avant SN1,Aucun des deux n'a été réalisé,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
61,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1ed9f2e5-be46-661a-a2a9-a953717d1990,SN1-1,FS07,PE05,PROCÉDURE ADMINISTRATIVE,SN1 avant Urgences,SN2 avant Pôle femme,non,Santé publique (Administratif/Social),Administratif-Social,Autre,Item 19,C5,0,0,1
62,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1eda2484-1d80-6a66-84f5-a10c8558095c,SN1-1,FS01,PE02,HTA,SN1 avant Urgences,SN2 avant Pôle femme,non,Cardiologie,PEC-ttt,PEC-ttt,Item 224,C4,1,0,0
63,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1edae1b2-1c2e-6bf4-9970-af50851a1eea,SN1-1,FS01,PE10,DÉPRESSION,SN1 avant Urgences,SN2 avant Pôle femme,non,Psychiatrie,PEC-ttt,PEC-ttt,Item 74,C5,1,0,0
64,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1edae26e-5b33-6694-818c-5f391f564ad8,SN1-1,FS07,PE08,,SN1 avant Urgences,SN2 avant Pôle femme,non,Psychiatrie,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
65,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1edb35b8-afab-6dc8-ae2b-43c2595d83f8,SN1-1,FS02,PE06,,SN1 avant Urgences,SN2 avant Pôle femme,non,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
66,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1edc416e-d834-60ca-ac69-31fa9114f5da,SN1-1,FS03,PE09,ABDOMEN DOULOUREUX,SN1 avant Urgences,SN2 avant Pôle femme,non,Gastroentérologie,Diagnostic,Diagnostic,Item 269,C4,0,1,0
67,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1edc4177-60e5-631c-85b6-ad7ed69172b5,SN1-1,FS01,PE03,LOMBALGIE,SN1 avant Urgences,SN2 avant Pôle femme,non,Rhumatologie,PEC-ttt,PEC-ttt,Item 270,C4,1,0,0
68,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1eddc948-8684-6e1a-b3de-e1623514fc10,SN1-1,FS01,PE01,DOULEUR NON CARACTÉRISTIQUE,SN1 avant Urgences,SN2 avant Pôle femme,non,Gynécologie,PEC-ttt,PEC-ttt,Item 135,C2,1,0,0
69,1ed8105d-c25d-63aa-95d2-91b15023c51a,1ed8105e-d4ac-6974-97a8-eb85670ba8b0,1eddc99a-ab38-652a-9598-4b23f8a065a1,SN1-1,FS02,PE09,DÉPISTAGE ET PRÉVENTION,SN1 avant Urgences,SN2 avant Pôle femme,non,Endocrinologie,Diagnostic,Diagnostic,Item 128,C3,0,1,0
70,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee289aa-30c2-68de-a6ab-5779986380a2,SN1-1,FS04,PE01,SOUFFLE CARDIAQUE,Urgences avant SN1,SN2 avant Pôle femme,oui,Cardiologie,PEC-ttt,PEC-ttt,Item 238,C5,1,0,0
71,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee28bc2-f776-6dc6-a4b1-434eaf606bc9,SN1-1,FS02,PE01,ÉRYTHÈME,Urgences avant SN1,SN2 avant Pôle femme,oui,Infectiologie,Diagnostic,Diagnostic,Item 173,C4,0,1,0
72,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee29726-1fcf-6eda-8f91-bba5644673b4,SN1-1,FS04,PE02,CONTRACEPTION,Urgences avant SN1,SN2 avant Pôle femme,oui,Gynécologie,PEC-ttt,PEC-ttt,Item 36,C4,1,0,0
73,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee2972d-a2dd-69ba-8244-113349f29fe5,SN1-1,FS02,PE01,ALGODYSTROPHIE,Urgences avant SN1,SN2 avant Pôle femme,oui,Orthopédie,PEC-ttt,PEC-ttt,Item 199,C4,1,0,0
74,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee2972f-c4b3-64ac-9467-659fd04354b4,SN1-1,FS02,PE07,ABCÈS SUPERFICIEL,Urgences avant SN1,SN2 avant Pôle femme,oui,Dermatologie,PEC-ttt,PEC-ttt,Item 349,C4,1,0,0
75,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee2a734-ec36-67c6-a74b-439c87f9a70c,SN1-1,FS04,PE01,TUMÉFACTION,Urgences avant SN1,SN2 avant Pôle femme,oui,Endocrinologie,Diag+PEC,Diag+PEC,Item 246,C4,1,1,0
76,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee2a739-943c-6d4a-ac75-f3374c8119b6,SN1-1,FS03,PE06,ANGOR -INSUFFISANCE CORONARIENNE ,Urgences avant SN1,SN2 avant Pôle femme,oui,Cardiologie,Diagnostic,Diagnostic,Item 230,C4,0,1,0
77,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee2a73d-5e82-6c32-b6b6-3739bb52bd33,SN1-1,FS09,PE04,VACCINATION,Urgences avant SN1,SN2 avant Pôle femme,oui,Pédiatrie,PEC-ttt,PEC-ttt,Item 146,C3,1,0,0
78,1ed8105d-c25e-65de-ac72-91b15023c51a,1eddeab9-2573-6e90-b57b-fdb33c0d2bdf,1ee5e605-b479-6b18-814b-8deccd812e93,SN1-1,FS02,PE08,,Urgences avant SN1,SN2 avant Pôle femme,oui,Ethique/Communication/Relation,Ethique-Communication-Relation,Autre,Item 1,C1,0,0,1
